time,lat,lon,depth,temp,sal,avg_fix_rate_15N2,stdev_15N2_fix_rate,LOD_1,LOD_2,LOQ,avg_fix_rate_13C,stdev_13C_fix_rate
2019-04-20T15:00:00.000Z,22.31916666666667,-158,6,24.638,34.98,6.635234855879573,0.7428454483859217,0.273851769511578,3.7648093783074463,7.428454483859218,0.2446116245808915,0.17327796407067006
2019-04-20T15:00:00.000Z,25.7765,-158,6,22.701,35.467,7.5464671873145655,2.7718020634289817,0.18243886812953686,5.212066107472187,27.71802063428982,0.3939974876145633,0.025254463405973
2019-04-20T15:00:00.000Z,29.36195,-158.00010666666662,6,19.993,35.485,0.036451946164354654,0.10837095024272704,0.2320216618352854,0.11689459384171652,1.0837095024272705,0.309413639790597,0.015983538538191466
2019-04-20T15:00:00.000Z,32.168166666666664,-158.00112833333333,6,18.398,35.177,0.027471684227150614,0.061637369352842114,0.1870093566133071,0.06327157155539767,0.6163736935284212,0.31028758126278083,0.022858177677455783
2019-04-20T15:00:00.000Z,35.800515000000004,-157.9955,6,14.92,34.457,0,0.03378565441772231,0.3459571276539105,0.04394171871791968,0.3378565441772231,0.5965876533760687,0.0187031931562196
2019-04-21T15:24:00.000Z,37.00331666666667,-158.00303666666667,6,13.57,34.05,0,0.0007954096773105392,0.461248618182284,0.03442498782000933,0.007954096773105393,0.7242809287105664,0.02653796432639526
2019-04-21T15:24:00.000Z,38.862051666666666,-157.996125,6,11.878,33.888000000000005,0,0.0696396039578029,0.6470670052916251,0.09566902401546287,0.6963960395780289,1.123401974067715,0.08003461326329744
2019-04-21T15:24:00.000Z,41.618408333333335,-157.93002333333334,6,9.967,33.59,0.052160464300580585,0.06018521632004601,0.42149607813804746,0.1479361009330495,0.6018521632004602,0.6750630595075435,0.31319191045517564
2019-04-22T15:47:00.000Z,31.635904999999998,-158.00083333333333,6,18.42,35.022,0.7870158387400642,0.4748288790309078,0,0.4824203902794733,4.7482887903090765,0.1650468363305012,0.0026444634566157965
2019-04-22T15:47:00.000Z,32.933056666666666,-158.00015333333334,6,17.531,34.883,0.03680021104491929,0.03861771082212183,0.1053936819890932,0.08402144039915348,0.3861771082212183,0.14747176935009798,0.08108158375610824
2019-04-22T15:47:00.000Z,33.761291666666665,-158.00039666666666,6,17.012,34.73,0,0.007648427356137184,0.17203918269962734,0.01698779398097561,0.07648427356137186,0.2194968092361423,0.0001847205713447388
2019-04-22T15:47:00.000Z,35.89804,-157.99815333333333,6,14.282,34.259,0,0.09889526621668196,0.4018155747469214,0.08004142028867386,0.9889526621668198,0.5846752821181818,0.002339744742001102
2019-04-22T15:47:00.000Z,40.637508333333344,-157.99758833333334,6,10.540999999999999,33.753,0.007914819103066259,0.009621719142406613,0.5891360619013105,0.01523129412111691,0.09621719142406612,1.0898761807738997,0.08747819443808924
2019-04-23T15:50:00.000Z,27.07383333333333,-157.998275,6,23.315,35.514,2.451468930937062,0.8256406867208256,0,0.7429759416764454,8.256406867208256,0.2712859975097085,0.00031623180395685507

