Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
HILIC_Pos_Standards,240415_Std_4uMStdsMix1InH2O_1,Trimethylamine,5.99,264184,0,32035,2.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Std_4uMStdsMix1InH2O_2,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Std_4uMStdsMix1InMatrix_1,Trimethylamine,5.89,428951,0,65453,3.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Std_4uMStdsMix1InMatrix_2,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Std_4uMStdsMix2InH2O_1,Trimethylamine,5.69,803173,0,43267,2.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Std_4uMStdsMix2InH2O_2,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Std_4uMStdsMix2InMatrix_1,Trimethylamine,6.05,1030593,0,74625,2.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Std_4uMStdsMix2InMatrix_2,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Std_H2OinMatrix_1,Trimethylamine,6.03,256998,93206,57617,3,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Std_H2OinMatrix_2,Trimethylamine,6.7,88691,0,44564,1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Poo_D1-CXSPE_Full1,Trimethylamine,6.01,200817,0,36321,2.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Poo_D1-CXSPE_Full2,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Poo_D1-CXSPE_Full3,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Poo_D1-CXSPE_Half1,Trimethylamine,5.95,306526,0,36592,2.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Poo_D1-CXSPE_Half2,Trimethylamine,5.96,25819,0,26051,2.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Poo_D1-CXSPE_Half3,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Smp_BottleBlk_1,Trimethylamine,6.74,153520,0,31393,3,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Smp_BottleBlk_2,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Smp_FilterBlk_1,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Smp_FilterBlk_2,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Smp_FilterBlk_3,Trimethylamine,5.95,38602,0,22250,1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Smp_FilterBlk_4,Trimethylamine,5.98,161095,0,27619,1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Smp_MQBlk1_A,Trimethylamine,6.04,230132,0,50033,2.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Smp_MQBlk1_B,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Smp_MQBlk1_C,Trimethylamine,5.91,38462,0,24692,2.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Smp_MQBlk2_A,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Smp_MQBlk2_B,Trimethylamine,5.96,32428,0,22373,1.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Smp_MQBlk2_C,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Smp_MQBlk3_A,Trimethylamine,5.96,116616,0,82842,1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Smp_MQBlk3_B,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Smp_MQBlk3_C,Trimethylamine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Smp_MQBlk4_A,Trimethylamine,5.98,43775,0,23167,2.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240415_Smp_MQBlk4_B,Trimethylamine,6.88,206021,0,31035,2.6,HILIC_Pos_Standards
